Date,Datetime,Close,Volume,Open,High,Low,Symbol,Type
2025-05-15,2025-05-15 05:30:00,0.7985815955519888,1166899569.1134908,0.7985815955519888,0.7985815955519888,0.7985815955519888,ADA-USD,crypto
2025-05-16,2025-05-16 05:30:00,0.760909266948887,1032947704.5832616,0.760909266948887,0.760909266948887,0.760909266948887,ADA-USD,crypto
2025-05-17,2025-05-17 05:30:00,0.7605802350885046,777814627.6177915,0.7605802350885046,0.7605802350885046,0.7605802350885046,ADA-USD,crypto
2025-05-18,2025-05-18 05:30:00,0.7424784161936966,906498912.2572886,0.7424784161936966,0.7424784161936966,0.7424784161936966,ADA-USD,crypto
2025-05-19,2025-05-19 05:30:00,0.7518394820880364,949005467.3644464,0.7518394820880364,0.7518394820880364,0.7518394820880364,ADA-USD,crypto
2025-05-20,2025-05-20 05:30:00,0.7426046048097757,855716668.7541951,0.7426046048097757,0.7426046048097757,0.7426046048097757,ADA-USD,crypto
2025-05-21,2025-05-21 05:30:00,0.7456441858290309,690998975.7792397,0.7456441858290309,0.7456441858290309,0.7456441858290309,ADA-USD,crypto
2025-05-22,2025-05-22 05:30:00,0.772065003489696,1077168981.202006,0.772065003489696,0.772065003489696,0.772065003489696,ADA-USD,crypto
2025-05-23,2025-05-23 05:30:00,0.8077548195843751,1069425848.6042526,0.8077548195843751,0.8077548195843751,0.8077548195843751,ADA-USD,crypto
2025-05-24,2025-05-24 05:30:00,0.748254247966839,1417851508.940276,0.748254247966839,0.748254247966839,0.748254247966839,ADA-USD,crypto
2025-05-25,2025-05-25 05:30:00,0.7460261925160765,630031485.6921482,0.7460261925160765,0.7460261925160765,0.7460261925160765,ADA-USD,crypto
2025-05-26,2025-05-26 05:30:00,0.7589761692612583,673782320.823423,0.7589761692612583,0.7589761692612583,0.7589761692612583,ADA-USD,crypto
2025-05-27,2025-05-27 05:30:00,0.7582470752465925,588809796.8894885,0.7582470752465925,0.7582470752465925,0.7582470752465925,ADA-USD,crypto
2025-05-28,2025-05-28 05:30:00,0.7578018172885506,652902725.7086877,0.7578018172885506,0.7578018172885506,0.7578018172885506,ADA-USD,crypto
2025-05-29,2025-05-29 05:30:00,0.7465205662397495,546997351.279757,0.7465205662397495,0.7465205662397495,0.7465205662397495,ADA-USD,crypto
