Date,Datetime,Close,Volume,Open,High,Low,Symbol,Type
2025-04-16,2025-04-16 05:30:00,2.087166740701441,2529137788.826132,2.087166740701441,2.087166740701441,2.087166740701441,XRP-USD,crypto
2025-04-17,2025-04-17 05:30:00,2.0835198434155506,2975625490.375688,2.0835198434155506,2.0835198434155506,2.0835198434155506,XRP-USD,crypto
2025-04-18,2025-04-18 05:30:00,2.0677436115822867,2069087395.311297,2.0677436115822867,2.0677436115822867,2.0677436115822867,XRP-USD,crypto
2025-04-19,2025-04-19 05:30:00,2.062691684044618,1528702114.8309712,2.062691684044618,2.062691684044618,2.062691684044618,XRP-USD,crypto
2025-04-20,2025-04-20 05:30:00,2.0855273823856817,1198082570.278999,2.0855273823856817,2.0855273823856817,2.0855273823856817,XRP-USD,crypto
2025-04-21,2025-04-21 05:30:00,2.0747196454629124,1454273605.4356875,2.0747196454629124,2.0747196454629124,2.0747196454629124,XRP-USD,crypto
2025-04-22,2025-04-22 05:30:00,2.0806696781556395,2357222891.83461,2.0806696781556395,2.0806696781556395,2.0806696781556395,XRP-USD,crypto
2025-04-23,2025-04-23 05:30:00,2.221159426695198,4117163104.17999,2.221159426695198,2.221159426695198,2.221159426695198,XRP-USD,crypto
2025-04-24,2025-04-24 05:30:00,2.217823599038466,4996062046.359891,2.217823599038466,2.217823599038466,2.217823599038466,XRP-USD,crypto
2025-04-25,2025-04-25 05:30:00,2.206600349886956,4208930304.223753,2.206600349886956,2.206600349886956,2.206600349886956,XRP-USD,crypto
2025-04-26,2025-04-26 05:30:00,2.1852873809524738,3234722208.502314,2.1852873809524738,2.1852873809524738,2.1852873809524738,XRP-USD,crypto
2025-04-27,2025-04-27 05:30:00,2.1932493737799863,2459783783.285445,2.1932493737799863,2.1932493737799863,2.1932493737799863,XRP-USD,crypto
2025-04-28,2025-04-28 05:30:00,2.2566771719971905,3751692488.2109566,2.2566771719971905,2.2566771719971905,2.2566771719971905,XRP-USD,crypto
2025-04-29,2025-04-29 05:30:00,2.2959679622378415,4072974943.4389,2.2959679622378415,2.2959679622378415,2.2959679622378415,XRP-USD,crypto
2025-04-30,2025-04-30 05:30:00,2.2399407863578777,2489793878.0180745,2.2399407863578777,2.2399407863578777,2.2399407863578777,XRP-USD,crypto
2025-05-01,2025-05-01 05:30:00,2.1934727928877984,3252726421.623423,2.1934727928877984,2.1934727928877984,2.1934727928877984,XRP-USD,crypto
2025-05-02,2025-05-02 05:30:00,2.2143085222346612,2155611895.0543213,2.2143085222346612,2.2143085222346612,2.2143085222346612,XRP-USD,crypto
